Release;File;Size;LocTouched;LocAdded;MaxLocAdded;AvgLocAdded;Nauth;Nfix;Nr;ChgSetSize;Buggy
7;external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedisCluster.java;89;22;14;7;7;2;0;2;300;No
7;external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedisClusterMap.java;84;12;8;4;4;2;0;2;300;No
7;external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedisMap.java;77;16;10;5;5;2;0;2;300;No
7;external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTupleMapper.java;16;32;0;0;0;2;0;2;300;No
7;storm-core/src/jvm/backtype/storm/messaging/ConnectionWithStatus.java;16;17;17;17;17;1;0;1;109;No
7;storm-core/src/jvm/backtype/storm/messaging/netty/Client.java;440;2461;1065;180;42.6;13;0;25;967;No
7;storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCAuthorizerBase.java;36;19;18;17;9;2;0;2;131;No
7;storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java;155;52;35;18;3.89;7;0;9;565;No
7;storm-core/src/jvm/backtype/storm/security/auth/authorizer/ImpersonationAuthorizer.java;150;48;34;17;3.78;7;0;9;565;No
7;storm-core/src/jvm/backtype/storm/utils/TransferDrainer.java;115;113;65;41;16.25;3;0;4;171;No
7;storm-core/src/jvm/backtype/storm/metric/MetricsConsumerBolt.java;47;6;3;1;1;3;0;3;42;No
7;storm-core/src/jvm/backtype/storm/spout/ISpoutOutputCollector.java;11;18;12;4;2.4;5;0;5;52;No
7;storm-core/src/jvm/backtype/storm/topology/IBasicOutputCollector.java;10;15;9;3;3;3;0;3;42;No
7;storm-core/src/jvm/backtype/storm/spout/ShellSpout.java;255;78;59;18;8.43;5;0;7;113;No
7;storm-core/src/jvm/backtype/storm/task/ShellBolt.java;351;128;91;24;7.58;9;0;12;445;No
7;external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java;286;264;189;21;7;12;0;27;1195;Yes
7;storm-core/src/jvm/backtype/storm/messaging/netty/Context.java;83;92;29;8;4.14;5;0;7;209;No
7;storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java;78;96;16;4;4;4;0;4;96;No
7;storm-core/src/jvm/backtype/storm/messaging/netty/MessageBuffer.java;38;232;232;58;58;4;0;4;96;No
7;storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java;20;90;48;20;8;6;0;6;222;No
7;storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java;72;270;264;48;44;6;0;6;222;No
7;storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java;34;38;22;7;3.67;6;0;6;222;No
7;external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/SpoutOutputCollectorMock.java;45;104;95;66;15.83;5;0;6;404;No
7;storm-core/src/jvm/storm/trident/spout/RichSpoutBatchExecutor.java;186;91;53;15;3.31;8;0;16;744;No
7;storm-core/src/jvm/storm/trident/spout/RichSpoutBatchTriggerer.java;164;110;61;11;6.78;6;0;9;434;No
7;storm-core/src/jvm/backtype/storm/spout/SpoutOutputCollector.java;55;15;15;5;5;3;0;3;48;No
7;storm-core/src/jvm/backtype/storm/testing/SpoutTracker.java;94;18;18;6;6;3;0;3;48;No
7;storm-core/src/jvm/backtype/storm/task/TopologyContext.java;254;244;172;43;34.4;4;0;5;84;No
7;examples/storm-starter/src/jvm/storm/starter/BasicDRPCTopology.java;55;28;12;4;2.4;5;1;5;398;Yes
7;examples/storm-starter/src/jvm/storm/starter/ReachTopology.java;163;20;10;2;2;5;0;5;398;No
7;examples/storm-starter/src/jvm/storm/starter/TransactionalGlobalCount.java;151;25;15;3;3;5;0;5;398;No
7;storm-core/src/jvm/backtype/storm/tuple/Tuple.java;20;41;38;8;5.43;6;0;7;408;No
7;storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java;382;3506;2244;272;56.1;12;0;40;986;No
7;storm-core/test/jvm/backtype/storm/utils/DisruptorQueueTest.java;140;379;166;56;13.83;7;0;12;116;No
7;storm-core/src/jvm/backtype/storm/utils/StormBoundedExponentialBackoffRetry.java;49;14;7;2;1.75;3;0;4;38;No
7;storm-core/src/jvm/backtype/storm/testing/WordBytesCount.java;18;70;35;35;17.5;1;0;2;3;No
7;storm-core/src/jvm/backtype/storm/grouping/PartialKeyGrouping.java;88;166;158;26;22.57;4;0;7;93;No
7;storm-core/src/jvm/backtype/storm/testing/TestWordBytesCounter.java;10;162;162;27;27;4;0;6;93;No
7;storm-core/src/jvm/backtype/storm/testing/TestWordCounter.java;48;36;30;5;5;4;0;6;93;No
7;external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java;146;87;69;21;8.63;6;0;8;626;Yes
7;external/storm-kafka/src/jvm/storm/kafka/FailedMsgRetryManager.java;12;9;9;3;3;3;0;3;232;Yes
7;external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java;303;944;792;328;39.6;10;0;20;1074;No
7;external/storm-hive/src/main/java/org/apache/storm/hive/common/HiveWriter.java;348;454;433;419;54.13;5;0;8;444;No
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/HdfsState.java;504;4074;3177;310;211.8;7;1;15;708;Yes
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/FileRotationPolicy.java;15;140;140;14;12.73;7;0;11;705;Yes
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/FileSizeRotationPolicy.java;65;130;130;13;10.83;7;0;12;706;Yes
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/NoRotationPolicy.java;24;100;100;10;9.09;7;0;11;705;Yes
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/TimedRotationPolicy.java;68;312;291;29;24.25;7;0;12;707;Yes
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexBolt.java;46;629;577;75;36.06;7;0;16;920;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsPercolateBolt.java;57;712;664;88;39.06;7;0;17;924;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/EsConfig.java;45;804;689;82;43.06;7;0;16;876;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsState.java;67;1121;956;117;53.11;7;0;18;942;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsStateFactory.java;29;517;451;55;23.74;7;0;19;942;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsIndexBoltTest.java;52;775;626;69;29.81;7;0;21;1038;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsIndexTopology.java;103;888;864;121;54;7;0;16;935;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsPercolateBoltTest.java;45;704;559;65;25.41;7;0;22;1041;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/EsTestUtil.java;58;573;549;75;39.21;7;0;14;893;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/trident/TridentEsTopology.java;118;1023;984;139;46.86;9;0;21;1221;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/AbstractEsBolt.java;64;969;764;81;40.21;7;0;19;967;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/AbstractEsBoltTest.java;48;1139;775;81;38.75;7;0;20;1019;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/trident/EsUpdater.java;14;255;250;35;17.86;7;0;14;919;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/EsConstants.java;5;154;154;22;22;6;0;7;448;No
7;external/storm-hive/src/test/java/org/apache/storm/hive/bolt/TestHiveBolt.java;419;1380;1244;404;65.47;11;0;19;1151;No
7;storm-core/src/jvm/backtype/storm/drpc/DRPCSpout.java;241;40;29;5;4.83;5;0;6;92;No
7;storm-core/src/jvm/storm/trident/TridentTopology.java;787;93;72;22;12;5;0;6;71;No
7;external/storm-hive/src/main/java/org/apache/storm/hive/common/HiveOptions.java;140;245;245;157;27.22;9;0;9;691;No
7;external/storm-kafka/src/jvm/storm/kafka/ZkCoordinator.java;96;12;6;1;1;5;0;6;259;No
7;examples/storm-starter/src/jvm/storm/starter/trident/TridentKafkaWordCount.java;137;2302;2301;230;209.18;7;0;11;813;No
7;external/storm-kafka/src/jvm/storm/kafka/KafkaSpout.java;182;251;167;20;9.28;13;0;18;1061;No
7;external/storm-kafka/src/jvm/storm/kafka/SpoutConfig.java;26;24;24;3;3;6;0;8;691;No
7;storm-core/src/jvm/backtype/storm/generated/Assignment.java;940;3122;1913;277;127.53;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/ClusterWorkerHeartbeat.java;258;711;353;27;23.53;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/Credentials.java;369;514;257;23;17.13;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/LSApprovedWorkers.java;369;602;301;23;20.07;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/LSSupervisorAssignments.java;382;654;327;25;21.8;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/LSWorkerHeartbeat.java;264;498;249;19;16.6;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/LocalAssignment.java;518;966;713;135;47.53;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/LocalStateData.java;382;604;302;25;20.13;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/Nimbus.java;18654;43757;37629;7371;1636.04;11;0;23;1042;No
7;storm-core/src/jvm/backtype/storm/generated/NodeInfo.java;179;382;191;17;12.73;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/RebalanceOptions.java;521;514;257;23;17.13;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/StormBase.java;435;2043;1449;198;85.24;10;0;17;1138;No
7;storm-core/src/jvm/backtype/storm/generated/SupervisorInfo.java;1118;2048;1419;217;94.6;10;0;15;1133;No
7;storm-core/src/jvm/backtype/storm/generated/TopologyInfo.java;653;6772;5645;599;201.61;13;0;28;1443;No
7;storm-core/src/jvm/backtype/storm/metric/EventLoggerBolt.java;55;292;291;58;48.5;5;0;6;381;No
7;storm-core/src/jvm/backtype/storm/metric/FileBasedEventLogger.java;109;597;581;105;58.1;6;0;10;429;No
7;storm-core/src/jvm/backtype/storm/metric/IEventLogger.java;41;295;295;59;59;5;0;5;380;No
7;external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/HdfsStateTest.java;193;2060;2060;206;206;7;0;10;699;Yes
7;storm-core/src/jvm/backtype/storm/utils/NimbusClient.java;104;594;437;59;43.7;7;0;10;521;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/EsTupleMapper.java;15;330;330;55;47.14;6;0;7;779;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/ESTupleMapper.java;15;55;55;55;55;1;0;1;10;No
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/ha/codedistributor/HDFSCodeDistributor.java;101;909;909;101;101;8;0;9;873;No
7;storm-core/src/jvm/backtype/storm/codedistributor/ICodeDistributor.java;21;392;392;56;56;7;0;7;519;No
7;storm-core/src/jvm/backtype/storm/codedistributor/LocalFileSystemCodeDistributor.java;105;742;742;106;106;7;0;7;519;No
7;storm-core/src/jvm/backtype/storm/generated/ClusterSummary.java;612;2604;1498;174;88.12;12;0;17;1273;No
7;storm-core/src/jvm/backtype/storm/generated/NimbusSummary.java;598;5590;5581;796;348.81;10;0;16;1117;No
7;storm-core/src/jvm/backtype/storm/generated/TopologySummary.java;607;3793;3728;600;186.4;10;0;20;1179;No
7;storm-core/src/jvm/backtype/storm/nimbus/ILeaderElector.java;27;420;420;60;60;7;0;7;519;No
7;storm-core/src/jvm/backtype/storm/nimbus/NimbusInfo.java;101;691;691;93;57.58;10;0;12;880;No
7;storm-core/src/jvm/storm/trident/spout/ITridentSpout.java;36;187;140;41;10;9;0;14;712;No
7;storm-core/src/jvm/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java;176;130;65;10;8.13;7;0;8;446;No
7;storm-core/src/jvm/storm/trident/spout/PartitionedTridentSpoutExecutor.java;150;130;65;13;13;5;0;5;384;No
7;storm-core/src/jvm/storm/trident/spout/TridentSpoutCoordinator.java;77;30;15;3;3;5;0;5;384;No
7;storm-core/src/jvm/storm/trident/spout/TridentSpoutExecutor.java;118;52;26;5;4.33;6;0;6;406;No
7;storm-core/src/jvm/storm/trident/topology/TridentBoltExecutor.java;387;107;51;8;4.25;10;0;12;794;No
7;storm-core/src/jvm/backtype/storm/utils/RotatingMap.java;96;84;56;8;8;7;0;7;499;No
7;storm-core/src/jvm/backtype/storm/utils/TimeCacheMap.java;96;478;113;23;14.13;7;0;8;499;No
7;storm-core/src/jvm/backtype/storm/security/auth/SaslTransportPlugin.java;142;52;47;7;5.22;8;1;9;501;Yes
7;storm-core/src/jvm/backtype/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java;174;35;21;3;3;7;0;7;477;No
7;storm-core/src/jvm/backtype/storm/security/auth/kerberos/NoOpTTrasport.java;37;280;280;40;40;7;0;7;477;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/DefaultEsTupleMapper.java;25;294;294;42;36.75;6;0;8;780;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/EsLookupResultOutput.java;16;359;357;43;35.7;6;0;10;824;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupBolt.java;58;711;710;81;54.62;6;0;13;869;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsLookupBoltIntegrationTest.java;120;1225;1224;137;94.15;6;0;13;864;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/EsLookupBoltTest.java;108;1115;1115;125;85.77;6;0;13;866;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/ElasticsearchGetRequest.java;12;330;327;36;27.25;6;0;12;829;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsLookupResultOutput.java;15;32;32;17;16;1;0;2;7;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/TransportAddressesTest.java;64;324;324;81;64.8;2;0;5;102;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/bolt/AbstractEsBoltIntegrationTest.java;74;819;819;91;91;6;0;9;823;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/ElasticSearchClient.java;40;228;228;57;57;2;0;4;99;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/TransportAddresses.java;55;288;288;72;72;2;0;4;99;No
7;storm-core/src/jvm/backtype/storm/coordination/BatchSubtopologyBuilder.java;430;34;17;3;1.7;7;0;10;680;No
7;storm-core/src/jvm/backtype/storm/drpc/LinearDRPCTopologyBuilder.java;375;52;23;4;2.3;7;0;10;680;No
7;storm-core/src/jvm/backtype/storm/testing/OpaqueMemoryTransactionalSpout.java;164;18;9;4;1.5;6;0;6;416;No
7;storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java;497;70;35;6;3.5;7;0;10;680;No
7;storm-core/src/jvm/storm/trident/planner/SubtopologyBolt.java;192;10;5;1;1;5;0;5;394;No
7;storm-core/src/jvm/storm/trident/testing/FeederBatchSpout.java;168;22;11;2;1.1;7;0;10;680;No
7;storm-core/src/jvm/storm/trident/topology/TridentTopologyBuilder.java;711;197;100;12;7.69;9;0;13;742;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/bolt/AbstractSolrBolt.java;30;66;33;33;16.5;1;0;2;52;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/bolt/SolrUpdateBolt.java;118;1006;979;136;122.38;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/config/CountBasedCommit.java;33;423;418;59;52.25;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/config/SolrCommitStrategy.java;10;214;212;30;26.5;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/config/SolrConfig.java;18;302;298;42;37.25;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/mapper/SolrFieldsMapper.java;150;1310;1292;182;161.5;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/mapper/SolrJsonMapper.java;115;1158;1139;160;142.38;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/mapper/SolrMapper.java;15;230;227;32;28.38;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/mapper/SolrMapperException.java;7;174;171;24;21.38;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/CopyField.java;33;356;353;50;44.13;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/Field.java;33;376;363;50;45.38;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/FieldType.java;46;447;444;63;55.5;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/Schema.java;93;818;815;116;101.88;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/SolrFieldTypeFinder.java;143;1300;1287;182;160.88;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/builder/RestJsonSchemaBuilder.java;45;489;486;69;60.75;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/schema/builder/SchemaBuilder.java;10;195;192;27;24;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/trident/SolrState.java;50;469;469;67;58.63;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/trident/SolrStateFactory.java;27;310;309;44;38.63;6;0;8;740;No
7;external/storm-solr/src/main/java/org/apache/storm/solr/trident/SolrUpdater.java;16;231;231;33;28.88;6;0;8;740;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/spout/SolrFieldsSpout.java;56;542;537;76;67.13;6;0;8;740;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/spout/SolrJsonSpout.java;97;892;866;120;108.25;6;0;8;740;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/topology/SolrFieldsTopology.java;38;404;398;56;49.75;6;0;8;740;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/topology/SolrJsonTopology.java;31;344;340;48;42.5;6;0;8;740;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/topology/SolrTopology.java;62;500;496;82;70.86;6;0;7;549;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/trident/SolrFieldsTridentTopology.java;28;286;278;45;39.71;6;0;7;549;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/trident/SolrJsonTridentTopology.java;28;280;275;45;39.29;6;0;7;549;No
7;external/storm-solr/src/test/java/org/apache/storm/solr/util/TestUtil.java;13;192;186;30;26.57;6;0;7;549;No
7;external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java;50;70;28;4;4;6;0;7;586;No
7;storm-core/src/jvm/backtype/storm/generated/DebugOptions.java;170;2546;2538;506;195.23;7;0;13;822;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/StormElasticSearchClient.java;31;282;252;48;36;6;0;7;760;No
7;external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/TransportAddresses.java;55;364;362;72;51.71;6;0;7;760;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/EsConfigTest.java;54;497;497;71;62.13;6;0;8;761;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/SniffSettings.java;5;10;5;5;2.5;1;0;2;18;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/common/TransportAddressesTest.java;64;409;407;81;58.14;6;0;7;760;No
7;storm-core/test/jvm/storm/trident/TestTridentTopology.java;60;64;64;64;64;1;0;1;1;No
7;external/storm-elasticsearch/src/test/java/org/apache/storm/elasticsearch/trident/EsStateFactoryTest.java;15;224;224;32;28;6;0;8;744;No
7;storm-core/src/jvm/backtype/storm/utils/RateTracker.java;65;1472;1151;166;95.92;8;0;12;550;No
7;storm-core/test/jvm/backtype/storm/utils/RateTrackerTest.java;42;734;602;94;46.31;8;0;13;550;No
7;external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/HdfsBolt.java;109;1137;767;123;85.22;7;1;9;479;Yes
7;external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/TestHdfsBolt.java;230;1780;1777;258;177.7;9;0;10;554;No
7;storm-core/src/jvm/backtype/storm/generated/BoltStats.java;1171;3588;1794;221;128.14;10;0;14;1102;No
7;storm-core/src/jvm/backtype/storm/generated/ExecutorStats.java;285;1508;754;85;53.86;10;0;14;1102;No
7;storm-core/src/jvm/backtype/storm/generated/SpoutStats.java;763;2184;1092;127;78;10;0;14;1102;No
7;storm-core/src/jvm/backtype/storm/tuple/Fields.java;77;105;95;19;19;4;0;5;284;No
7;storm-core/src/jvm/backtype/storm/tuple/ITuple.java;59;630;510;102;102;4;0;5;284;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubSpout.java;44;78;71;64;8.88;7;0;8;782;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubSpout.java;46;80;73;66;9.13;7;0;8;782;No
7;external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/FixedBatchSpout.java;80;16;8;1;1;7;0;8;782;No
7;external/storm-hive/src/test/java/org/apache/storm/hive/trident/TridentHiveTopology.java;173;204;197;190;24.63;7;0;8;782;No
7;storm-core/src/jvm/backtype/storm/topology/BaseConfigurationDeclarer.java;66;167;156;31;15.6;9;0;10;731;No
7;storm-core/src/jvm/backtype/storm/topology/ComponentConfigurationDeclarer.java;15;27;21;4;2.1;9;0;10;731;No
7;storm-core/src/jvm/backtype/storm/topology/TopologyBuilder.java;260;189;133;23;14.78;7;0;9;451;No
7;storm-core/src/jvm/storm/trident/spout/BatchSpoutExecutor.java;75;12;6;1;1;6;0;6;428;No
7;storm-core/src/jvm/storm/trident/spout/IBatchSpout.java;16;12;6;1;1;6;0;6;428;No
7;storm-core/src/jvm/storm/trident/spout/IOpaquePartitionedTridentSpout.java;30;12;6;1;1;6;0;6;428;No
7;storm-core/src/jvm/storm/trident/spout/IPartitionedTridentSpout.java;37;12;6;1;1;6;0;6;428;No
7;storm-core/src/jvm/storm/trident/testing/FeederCommitterBatchSpout.java;79;12;6;1;1;6;0;6;428;No
7;storm-core/src/jvm/storm/trident/testing/FixedBatchSpout.java;80;12;6;1;1;6;0;6;428;No
7;storm-core/test/jvm/backtype/storm/topology/TopologyBuilderTest.java;26;240;240;48;48;5;0;5;358;No
7;storm-core/src/jvm/backtype/storm/utils/DisruptorBackpressureCallback.java;10;162;162;27;27;6;0;6;397;No
7;storm-core/src/jvm/backtype/storm/utils/WorkerBackpressureCallback.java;9;156;156;26;26;6;0;6;393;No
7;storm-core/src/jvm/backtype/storm/utils/WorkerBackpressureThread.java;40;354;354;59;50.57;6;0;7;400;No
7;storm-core/test/jvm/backtype/storm/utils/DisruptorQueueBackpressureTest.java;90;762;718;115;55.23;8;0;13;470;No
7;external/storm-kafka/src/test/storm/kafka/TridentKafkaTopology.java;70;8;4;4;4;1;0;1;0;No
7;external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaState.java;81;82;40;23;13.33;1;0;3;0;No
7;storm-core/src/jvm/backtype/storm/security/auth/ShellBasedGroupsMapping.java;59;22;11;5;1.57;5;0;7;378;No
7;external/storm-kafka/src/jvm/storm/kafka/trident/OpaqueTridentKafkaSpout.java;42;32;16;3;2;6;0;8;561;No
7;external/storm-kafka/src/jvm/storm/kafka/trident/TransactionalTridentKafkaSpout.java;41;28;14;2;2;6;0;7;560;No
7;storm-core/src/jvm/backtype/storm/generated/LogConfig.java;386;3104;2977;475;229;9;0;13;793;No
7;storm-core/src/jvm/backtype/storm/generated/LogLevel.java;641;4192;4186;836;348.83;9;0;12;769;No
7;storm-core/src/jvm/backtype/storm/generated/LogLevelAction.java;35;390;390;65;65;6;0;6;376;No
7;external/storm-kafka/src/jvm/storm/kafka/DynamicBrokersReader.java;174;8;4;4;4;1;0;1;1;No
7;examples/storm-starter/src/jvm/storm/starter/MultipleLoggerTopology.java;83;630;630;105;105;6;0;6;375;No
7;storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleACLAuthorizer.java;135;108;77;14;7;8;1;11;417;Yes
7;external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/AbstractHBaseBolt.java;58;24;16;10;2.67;4;0;6;295;No
7;external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java;111;346;287;66;31.89;5;1;9;458;Yes
7;examples/storm-starter/src/jvm/storm/starter/SkewedRollingTopWords.java;81;134;134;134;134;1;0;1;163;No
7;examples/storm-starter/src/jvm/storm/starter/bolt/AbstractRankerBolt.java;83;4;2;2;2;1;0;1;163;No
7;examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountAggBolt.java;54;77;77;77;77;1;1;1;163;Yes
7;examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountBolt.java;106;4;2;2;2;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/AtMostOnceEventCount.java;37;0;0;0;0;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/OpaqueTridentEventCount.java;33;53;53;53;53;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/TransactionalTridentEventCount.java;61;81;81;81;81;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java;62;83;83;83;83;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java;43;63;63;63;63;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventData.java;31;48;48;48;48;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventDataScheme.java;38;55;55;55;55;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutException.java;20;37;37;37;37;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/FieldConstants.java;8;25;25;25;25;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventDataScheme.java;13;30;30;30;30;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiverFactory.java;7;30;30;30;30;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionCoordinator.java;10;27;27;27;27;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManager.java;20;37;37;37;37;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManagerFactory.java;10;33;33;33;33;1;0;1;163;No
7;external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IStateStore.java;14;31;31;31;31;1;0;1;163;No
