Release;File;Size;LocTouched;LocAdded;MaxLocAdded;AvgLocAdded;Nauth;Nfix;Nr;ChgSetSize;Buggy
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;670;894;841;712;120.14;3;5;7;47;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;165;210;210;127;70.00;2;3;3;9;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;414;14;11;8;5.50;1;1;2;48;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;50;3;3;3;3.00;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;54;8;8;8;8.00;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;34;53;52;51;26.00;1;1;2;48;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;8;31;31;31;31.00;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;60;9;9;9;9.00;1;0;1;15;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;135;14;14;14;14.00;1;0;1;15;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;63;11;10;10;10.00;1;0;1;15;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;57;77;77;77;77.00;1;0;1;15;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;22;63;63;63;63.00;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;152;195;193;190;96.50;1;1;2;48;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;129;1;1;1;1.00;1;0;1;15;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;44;64;64;64;64.00;1;0;1;15;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;13;45;45;45;45.00;1;0;1;15;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;452;110;91;73;22.75;2;3;4;43;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;63;25;25;25;25.00;1;1;1;8;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java;79;132;132;132;132.00;1;1;1;5;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;137;167;167;167;167.00;1;1;1;5;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;54;77;77;77;77.00;1;1;1;5;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;249;11;11;11;11.00;1;1;1;13;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;123;8;5;5;5.00;1;1;1;13;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;129;6;5;4;2.50;2;2;2;27;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;51;74;74;74;74.00;1;1;1;1;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;408;602;589;550;196.33;2;1;3;35;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;142;237;212;183;53.00;2;3;4;28;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;29;91;91;91;91.00;1;0;1;8;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;71;28;14;14;14.00;1;0;1;8;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;235;2;1;1;1.00;1;0;1;8;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;148;30;21;11;10.50;1;1;2;41;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;100;6;4;4;4.00;1;0;1;8;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;53;2;1;1;1.00;1;0;1;8;No
2;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;15;36;36;36;36.00;1;1;1;0;Yes
2;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;335;462;293;282;146.50;2;0;2;6;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;23;55;55;55;55.00;1;1;1;6;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;141;81;59;59;59.00;1;0;1;5;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;44;12;12;12;12.00;1;1;1;2;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;30;9;9;9;9.00;1;1;1;6;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;236;272;272;272;272.00;1;1;1;6;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;139;12;9;6;4.50;2;1;2;38;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;144;5;5;5;5.00;1;0;1;24;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;63;2;1;1;1.00;1;0;1;24;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;48;4;2;2;2.00;1;0;1;24;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;44;1;1;1;1.00;1;0;1;24;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;117;12;11;11;11.00;1;1;1;0;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;115;3;3;3;3.00;1;1;1;33;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;118;4;4;4;4.00;1;1;1;33;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;162;17;15;15;15.00;1;1;1;33;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;192;78;42;42;42.00;1;1;1;33;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;95;5;5;5;5.00;1;1;1;33;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;18;6;3;3;3.00;1;1;1;33;Yes
2;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;23;2;1;1;1.00;1;1;1;33;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;15;2;1;1;1.00;1;1;1;33;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;67;4;4;4;4.00;1;1;1;33;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;15;4;2;2;2.00;1;1;1;33;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java;15;2;1;1;1.00;1;1;1;33;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;18;2;1;1;1.00;1;1;1;33;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;43;1;1;1;1.00;1;1;1;33;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;102;1;1;1;1.00;1;1;1;33;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;243;3;2;2;2.00;1;1;1;33;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;163;27;19;9;6.33;1;3;3;14;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;51;12;10;10;5.00;2;2;2;20;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;43;22;12;12;12.00;1;1;1;14;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;52;3;2;2;2.00;1;1;1;14;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;80;8;7;7;7.00;1;1;1;4;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;218;16;5;5;5.00;1;1;1;4;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;152;13;12;12;12.00;1;1;1;4;Yes
2;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;65;6;5;5;5.00;1;1;1;4;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;88;2;1;1;1.00;1;1;1;3;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;176;4;3;3;3.00;1;1;1;0;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;64;88;88;88;88.00;1;1;1;5;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;788;962;945;684;189.00;3;0;5;44;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;409;168;123;62;20.50;3;0;6;38;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;294;112;109;63;36.33;1;0;3;25;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;447;176;122;67;17.43;3;0;7;127;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;147;81;41;13;5.13;2;0;8;117;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;33;60;59;58;29.50;1;0;2;24;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;21;44;44;44;44.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;116;131;127;54;25.40;2;0;5;73;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;42;77;77;77;77.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;27;47;47;47;47.00;1;0;1;11;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;10;43;43;43;43.00;1;0;1;11;No
3;hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java;97;123;123;123;123.00;1;0;1;11;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;541;693;655;506;131.00;3;0;5;132;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1011;792;635;175;37.35;3;0;17;218;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;785;274;207;93;23.00;2;0;9;133;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;293;44;44;11;11.00;1;0;4;62;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;300;176;121;73;12.10;3;0;10;158;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;427;662;320;101;24.62;3;0;13;162;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;80;45;16;9;4.00;2;0;4;80;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;35;28;13;6;4.33;2;0;3;69;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;679;581;327;154;27.25;3;0;12;136;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;366;389;272;153;30.22;3;0;9;142;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;137;94;56;42;18.67;2;0;3;56;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;202;388;203;129;29.00;3;0;7;153;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java;20;168;84;84;42.00;2;0;2;65;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;114;120;49;25;9.80;3;0;5;124;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;69;102;97;72;24.25;2;0;4;90;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;338;297;128;102;25.60;3;0;5;124;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;70;103;98;72;24.50;2;0;4;90;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;159;119;77;52;15.40;3;0;5;122;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;70;209;127;96;63.50;2;0;2;65;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;160;314;233;143;58.25;2;0;4;90;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;49;75;72;65;36.00;1;0;2;54;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;77;152;152;129;76.00;1;0;2;65;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;33;55;37;31;18.50;1;0;2;54;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;28;45;45;45;45.00;1;0;1;44;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;305;204;186;83;31.00;3;0;6;91;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;735;390;304;179;33.78;3;0;9;193;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;316;46;37;28;12.33;2;0;3;132;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;148;83;47;22;7.83;3;0;6;168;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java;24;47;0;0;0.00;1;0;1;44;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java;24;47;0;0;0.00;1;0;1;44;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java;24;47;0;0;0.00;1;0;1;44;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java;23;46;0;0;0.00;1;0;1;44;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;123;50;32;21;10.67;2;0;3;140;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;65;53;32;29;16.00;2;0;2;65;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;283;128;96;77;24.00;2;0;4;149;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;45;73;69;59;23.00;2;0;3;131;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;212;26;13;12;6.50;2;0;2;121;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;377;364;288;148;20.57;2;0;14;146;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;324;112;78;39;19.50;3;0;4;124;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;871;325;98;52;19.60;2;0;5;129;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;88;27;13;6;4.33;2;0;3;122;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;41;64;64;63;32.00;1;0;2;52;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;33;56;56;55;28.00;1;0;2;52;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;112;4;2;1;1.00;2;0;2;48;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;130;107;60;42;12.00;3;0;5;39;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;312;707;438;139;36.50;3;0;12;92;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;97;19;9;4;3.00;2;0;3;48;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;3995;4140;4114;1493;587.71;2;0;7;64;Yes
3;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;16532;18822;14591;4307;1042.21;2;0;14;219;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;411;54;30;10;5.00;3;0;6;65;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;1042;1008;682;318;62.00;3;0;11;115;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;717;863;832;341;92.44;3;0;9;148;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;77;35;31;28;15.50;1;0;2;5;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;544;165;141;49;14.10;3;0;10;123;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;230;301;292;257;97.33;2;0;3;21;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;491;31;17;11;5.67;2;0;3;82;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;77;2;1;1;1.00;1;0;1;0;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;214;118;105;42;17.50;2;0;6;81;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;306;347;316;140;26.33;3;0;12;91;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;105;166;166;149;83.00;1;0;2;31;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java;110;269;241;163;60.25;1;0;4;55;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java;36;221;190;118;63.33;1;0;3;45;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java;24;104;100;96;50.00;1;0;2;34;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;741;945;893;559;127.57;1;0;7;86;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;453;165;127;40;14.11;3;0;9;95;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;421;14;11;5;3.67;2;0;3;89;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;26;5;5;5;5.00;1;0;1;24;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;114;188;161;82;40.25;1;0;4;62;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;210;227;0;0;0.00;1;0;1;24;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;95;38;38;38;38.00;1;0;1;24;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;59;81;80;75;40.00;1;0;2;27;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;62;88;86;84;43.00;2;0;2;101;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;309;481;423;237;70.50;2;0;6;150;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;269;314;310;291;62.00;2;0;5;132;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;114;21;17;9;5.67;2;0;3;53;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;67;14;12;12;12.00;1;0;1;24;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;324;246;233;218;58.25;3;0;4;130;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;287;8;5;3;1.67;3;0;3;128;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;182;52;29;17;7.25;2;0;4;139;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;150;7;7;7;7.00;1;0;1;8;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;175;157;145;70;36.25;2;0;4;91;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;168;14;13;13;13.00;1;0;1;10;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;596;145;89;43;12.71;3;0;7;67;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;135;6;4;4;4.00;1;0;1;10;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;155;22;13;9;4.33;3;0;3;56;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;20;20;15;15;15.00;1;0;1;10;Yes
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;16;51;47;45;15.67;1;0;3;88;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;117;6;4;4;4.00;1;0;1;16;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;119;9;5;3;2.50;1;0;2;54;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;163;9;5;5;5.00;1;0;1;16;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;87;448;105;29;11.67;2;0;9;169;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;119;329;119;45;19.83;2;0;6;122;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;341;807;273;73;30.33;2;0;9;152;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;977;310;151;85;21.57;2;0;7;104;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;88;7;4;4;4.00;1;0;1;16;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;89;3;2;2;2.00;1;0;1;16;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;76;3;2;2;2.00;1;0;1;16;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;673;641;476;125;34.00;3;0;14;149;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;73;23;18;15;9.00;1;0;2;43;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;189;325;190;68;23.75;2;0;8;114;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;85;40;33;29;16.50;2;0;2;29;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;159;11;11;11;11.00;1;0;1;16;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;565;490;296;126;42.29;2;0;7;94;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;17;51;46;26;11.50;2;0;4;95;Yes
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;44;88;81;63;27.00;2;0;3;10;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;20;30;28;26;14.00;1;0;2;31;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;122;39;35;20;11.67;2;0;3;45;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;57;20;13;11;6.50;1;0;2;65;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;46;36;18;11;9.00;2;0;2;57;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;70;11;5;3;2.50;1;0;2;65;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;63;483;162;96;23.14;2;0;7;146;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;58;51;26;17;13.00;2;0;2;57;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;78;135;3;2;1.00;2;0;3;95;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;242;468;51;23;10.20;2;0;5;117;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java;22;42;42;25;21.00;2;0;2;28;Yes
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;68;18;11;7;3.67;1;0;3;71;Yes
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;48;27;26;18;8.67;2;0;3;67;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;37;7;4;4;4.00;1;0;1;27;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;308;44;22;20;11.00;1;0;2;65;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;649;508;483;168;53.67;3;0;9;227;Yes
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;284;98;69;45;17.25;3;0;4;110;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;63;8;7;7;7.00;1;0;1;2;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;1079;1300;1249;679;156.13;3;0;8;156;Yes
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java;28;108;104;100;52.00;1;0;2;28;Yes
